node,url,rank,label,include
esf,https://www.esf.edu/,0,home,
etsu,https://www.etsu.edu/,0,home,
famu,http://www.famu.edu/,0,home,
famu_library,https://famu.catalog.fcla.edu/am.jsp,1,home,
fau,https://www.fau.edu/,0,home,
fit,https://www.fit.edu/,0,home,
fiu,https://www.fiu.edu/,0,home,
fordham,https://www.fordham.edu/,0,home,
fsu,https://www.fsu.edu/,0,home,
gallaudet,https://www.gallaudet.edu/,0,home,
gatech,https://www.gatech.edu/,0,home,
gatech_library,https://www.library.gatech.edu/,1,home,
georgetown,https://www.georgetown.edu/,0,home,
georgiasouthern,https://www.georgiasouthern.edu/,0,home,
getty,https://www.getty.edu/research/,1,home,
getty,http://archives2.getty.edu:8082/xtf/search,1,home,
getty,https://www.getty.edu/research/tools/vocabularies/tgn/,1,home,
getty,https://www.getty.edu/research/tools/vocabularies/ulan/,1,home,
gmu,https://www2.gmu.edu/,0,home,
gram,http://www.gram.edu/,0,home,
gsu,https://www.gsu.edu/,0,home,
gwu,https://www.gwu.edu/,0,home,
hagley,https://www.hagley.org,0,home,
hagley,https://www.hagley.org/,1,home,
hamptonu,http://www.hamptonu.edu/,0,home,
harvard,https://www.harvard.edu/,0,home,
hawaii,https://www.hawaii.edu/,0,home,
howard,https://www2.howard.edu/,0,home,
iastate,https://www.iastate.edu/,0,home,
iit,https://www.iit.edu/,0,home,
illinois,https://illinois.edu/,0,home,
illinois_library,https://digital.library.illinois.edu/,1,home,
illinoisstate,https://illinoisstate.edu/,0,home,
indiana,https://www.indiana.edu/,0,home,
ipn,https://www.ipn.mx/,0,home,
isu,https://www.isu.edu,0,home,
iupui,https://www.iupui.edu/,0,home,
jefferson,https://www.jefferson.edu/,0,home,
jhu,https://www.jhu.edu/,0,home,
jsums,http://www.jsums.edu/,0,home,
k-state,https://www.k-state.edu/,0,home,
kennesaw,https://kennesaw.edu/,0,home,
kent,https://www.kent.edu/,0,home,
ku,https://ku.edu/,0,home,
latech,https://www.latech.edu/,0,home,
lehigh,https://www1.lehigh.edu/,0,home,
lmu,https://www.lmu.edu/,0,home,
louisiana,https://louisiana.edu/,0,home,
louisville,http://louisville.edu/,0,home,
lsu,https://www.lsu.edu/,0,home,
luc,https://www.luc.edu/,0,home,
marquette,https://www.marquette.edu/,0,home,
marshall,http://www.marshall.edu/,0,home,
mcgill,https://www.mcgill.ca/,0,home,
mcmaster,https://www.mcmaster.ca/,0,home,
memphis,https://www.memphis.edu/,0,home,
mercer,https://www.mercer.edu/,0,home,
miami,https://welcome.miami.edu/,0,home,
miamioh,https://miamioh.edu/,0,home,
mines,https://www.mines.edu/,0,home,
missouri,https://missouri.edu/,0,home,
mit,http://www.mit.edu/,0,home,
montana,https://www.montana.edu/,0,home,
montclair,https://www.montclair.edu/,0,home,
morehouse,https://www.morehouse.edu/,0,home,
morgan,https://www.morgan.edu,0,home,
msstate,https://www.msstate.edu/,0,home,
mst,https://www.mst.edu/,0,home,
msu,https://msu.edu/,0,home,
mtu,https://www.mtu.edu/,0,home,
nau,https://nau.edu/,0,home,
ncat,http://www.ncat.edu/,0,home,
nccu,http://www.nccu.edu/,0,home,
ncsu,https://www.ncsu.edu/,0,home,
nd,https://www.nd.edu/,0,home,
ndsu,https://www.ndsu.edu/,0,home,
newark,https://www.newark.rutgers.edu/,0,home,
newschool,https://www.newschool.edu/,0,home,
niu,https://www.niu.edu/,0,home,
njit,https://www.njit.edu/,0,home,
nmsu,https://www.nmsu.edu/,0,home,
northeastern,https://www.northeastern.edu/,0,home,
nova,https://www.nova.edu/,0,home,
nsu,http://www.nsu.edu/,0,home,
nw,https://www.northwestern.edu/,0,home,
nw,https://images.northwestern.edu/,1,home,
nypl,http://www.nypl.org/,0,home,
nypl,https://digitalcollections.nypl.org/,1,home,
nyu,https://www.nyu.edu/,0,home,
oakland,https://oakland.edu/,0,home,
odu,https://www.odu.edu/,0,home,
ohio,https://www.ohio.edu/,0,home,
ohio_library,https://www.library.ohio.edu/,1,home,
okstate,https://www.okstate.edu/,0,home,
olemiss,https://olemiss.edu/,0,home,
oregonstate,https://oregonstate.edu/,0,home,
osu,https://www.osu.edu/,0,home,
osu_library,https://library.osu.edu/dc,2,home,
ou,https://www.ou.edu/,0,home,
pdx,https://www.pdx.edu/,0,home,
pitt,https://www.pitt.edu/,0,home,
pitt_library,https://www.library.pitt.edu/db/all,1,home,
pitt_library,https://www.library.pitt.edu/subject_specialists,1,home,
princeton,https://www.princeton.edu/,0,home,
princeton_library,https://dpul.princeton.edu/,1,home,
psu,https://www.psu.edu/,0,home,
purdue,https://www.purdue.edu/,0,home,
pvamu,http://www.pvamu.edu/,0,home,
queensu,https://www.queensu.ca/,0,home,
rice,https://www.rice.edu/,0,home,
rit,https://www.rit.edu/,0,home,
rochester,https://www.rochester.edu/,0,home,
rockefeller,https://www.rockefeller.edu/,0,home,
rowan,https://www.rowan.edu/,0,home,
rpi,https://www.rpi.edu/,0,home,
rutgers,https://www.rutgers.edu/,0,home,
sandiego,https://www.sandiego.edu/,0,home,
sc,https://www.sc.edu/,0,home,
scsb,https://www.ucsb.edu/,0,home,
sdstate,https://www.sdstate.edu/,0,home,
sdsu,https://www.sdsu.edu/,0,home,
sfu,https://www.sfu.ca/,0,home,
shu,https://www.shu.edu/,0,home,
siu,https://siu.edu/,0,home,
slu,https://www.slu.edu/,0,home,
smu,https://www.smu.edu/,0,home,
southalabama,https://www.southalabama.edu/,0,home,
spelman,https://www.spelman.edu/,0,home,
stanford,https://www.stanford.edu/,0,home,
stevens,https://www.stevens.edu/,0,home,
stonybrook,https://www.stonybrook.edu/,0,home,
subr,http://www.subr.edu/,0,home,
syr,https://www.syracuse.edu/,0,home,
tamu,https://www.tamu.edu/,0,home,
tamucc,https://www.tamucc.edu/,0,home,
tamuk,https://www.tamuk.edu/,0,home,
tcu,https://www.tcu.edu/,0,home,
tec,https://tec.mx/,0,home,
temple,https://www.temple.edu/,0,home,
tnstate,http://www.tnstate.edu/,0,home,
tntech,https://www.tntech.edu/,0,home,
tsu,http://www.tsu.edu/,0,home,
ttu,https://www.ttu.edu/,0,home,
tufts,https://www.tufts.edu/,0,home,
tulane,https://tulane.edu/,0,home,
txstate,https://www.txstate.edu/,0,home,
ua,https://www.ua.edu/,0,home,
uab,https://www.uab.edu/home/,0,home,
uaf,https://www.uaf.edu/uaf/,0,home,
uah,https://www.uah.edu/,0,home,
uakron,https://www.uakron.edu/,0,home,
ualberta,https://www.ualberta.ca/,0,home,
ualr,https://ualr.edu/,0,home,
uam,https://www.uam.mx/,0,home,
uam_library,http://amoxcalli.izt.uam.mx/,1,home,
uam_library,http://biblioteca.xoc.uam.mx/,1,home,
uam_library,http://cosei.azc.uam.mx/,1,home,
uam_library,https://bidi.uam.mx/,1,home,
uanl,https://www.uanl.mx/,0,home,
uark,https://www.uark.edu/,0,home,
uaslp,http://www.uaslp.mx/,0,home,
ubc,https://www.ubc.ca/,0,home,
uc,https://www.uc.edu/,0,home,
ucalgary,http://www.ucalgary.ca/,0,home,
uccs,https://www.uccs.edu/,0,home,
ucdavis,https://www.ucdavis.edu/,0,home,
ucdenver,http://www.ucdenver.edu/,0,home,
ucf,https://www.ucf.edu/,0,home,
uchicago,https://www.uchicago.edu/,0,home,
uci,https://uci.edu/,0,home,
ucla,http://www.ucla.edu/,0,home,
ucmerced,https://www.ucmerced.edu/,0,home,
uconn,https://uconn.edu/,0,home,
ucr,https://www.ucr.edu/,0,home,
ucsc,https://www.ucsc.edu/,0,home,
ucsd,https://ucsd.edu/,0,home,
udayton,https://udayton.edu/,0,home,
udel,https://www.udel.edu/,0,home,
udg,http://www.udg.mx/,0,home,
ufl,http://www.ufl.edu/,0,home,
uga,https://www.uga.edu/,0,home,
uh,http://www.uh.edu/,0,home,
uic,https://www.uic.edu/,0,home,
uidaho,https://www.uidaho.edu/,0,home,
uiowa,https://uiowa.edu/,0,home,
uky,http://www.uky.edu/,0,home,
ulaval,https://www.ulaval.ca/,0,home,
umaine,https://umaine.edu/,0,home,
umanitoba,http://umanitoba.ca/,0,home,
umass,https://www.umass.edu/,0,home,
umassd,https://www.umassd.edu/,0,home,
umb,https://www.umb.edu/,0,home,
umbc,https://www.umbc.edu/,0,home,
umd,https://www.umd.edu/,0,home,
umes,https://www.umes.edu/home/,0,home,
umich,https://umich.edu/,0,home,
umkc,https://www.umkc.edu/,0,home,
uml,https://www.uml.edu/,0,home,
umn,https://twin-cities.umn.edu/,0,home,
umsl,https://www.umsl.edu/,0,home,
unam,https://www.unam.mx/,0,home,
unc,https://www.unc.edu/,0,home,
uncc,https://www.uncc.edu/,0,home,
uncfsu,https://www.uncfsu.edu/,0,home,
uncg,https://www.uncg.edu/,0,home,
uncw,https://uncw.edu/,0,home,
und,https://und.edu/,0,home,
une,https://www.une.edu/,0,home,
unh,https://www.unh.edu/,0,home,
unl,https://www.unl.edu/,0,home,
unlv,https://www.unlv.edu/,0,home,
unm,http://www.unm.edu/,0,home,
uno,https://www.uno.edu/,0,home,
unomaha,https://www.unomaha.edu/,0,home,
unr,https://www.unr.edu/,0,home,
unt,https://www.unt.edu/,0,home,
uoguelph,https://www.uoguelph.ca/,0,home,
uoregon,https://www.uoregon.edu/,0,home,
uottawa,https://www.uottawa.ca/en,0,home,
upenn,https://www.upenn.edu/,0,home,
upr,https://www.upr.edu/,0,home,
uri,https://www.uri.edu/,0,home,
usask,https://www.usask.ca/,0,home,
usc,https://www.usc.edu/,0,home,
usd,https://www.usd.edu/,0,home,
usf,https://www.usf.edu/,0,home,
usm,https://www.usm.edu/,0,home,
usu,https://www.usu.edu/,0,home,
uta,https://www.uta.edu/,0,home,
utah,https://www.utah.edu/,0,home,
utdallas,https://www.utdallas.edu/,0,home,
utep,https://www.utep.edu/,0,home,
utexas,https://www.utexas.edu/,0,home,
utk,https://www.utk.edu/,0,home,
utoledo,https://www.utoledo.edu/,0,home,
utoronto,https://www.utoronto.ca/,0,home,
utrgv,https://www.utrgv.edu/,0,home,
utsa,https://www.utsa.edu/,0,home,
utulsa,https://utulsa.edu/,0,home,
uvm,https://www.uvm.edu/,0,home,
uwaterloo,https://uwaterloo.ca/,0,home,
uwm,https://uwm.edu/,0,home,
uwo,https://www.uwo.ca/,0,home,
uwyo,http://www.uwyo.edu/,0,home,
vanderbilt,https://www.vanderbilt.edu/,0,home,
vcu,https://vcu.edu,0,home,
vcu_library,https://guides.library.vcu.edu/,1,home,
villanova,https://www1.villanova.edu/,0,home,
virginia,http://www.virginia.edu/,0,home,
vt,https://vt.edu/,0,home,
washington,https://www.washington.edu/,0,home,
wayne,https://wayne.edu/,0,home,
wayne_library,http://lib.wayne.edu/,1,home,
wfu,https://www.wfu.edu/,0,home,
wichita,https://www.wichita.edu/,0,home,
wisc,https://www.wisc.edu/,0,home,
wm,https://www.wm.edu/,0,home,
wmich,https://wmich.edu/,0,home,
wpi,https://www.wpi.edu/,0,home,
wright,https://www.wright.edu/,0,home,
wssu,http://www.wssu.edu/,0,home,
wsu,https://wsu.edu/,0,home,
wustl,https://wustl.edu/,0,home,
wvu,https://www.wvu.edu/,0,home,
yale,https://www.yale.edu/,0,home,
yorku,https://www.yorku.ca/,0,home,
yu,https://www.yu.edu/,0,home,
albany_library,https://future.library.albany.edu/services/persons-with-disabilities,1,page_accessibility,
arizona_library,https://new.library.arizona.edu/accessibility,1,page_accessibility,
asu_library,https://lib.asu.edu/disability,1,page_accessibility,
auburn_library,https://www.lib.auburn.edu/ada/services.php,1,page_accessibility,
bc_library,https://libguides.bc.edu/accessibility,1,page_accessibility,
berkeley_library,https://www.lib.berkeley.edu/help/disability-resources,1,page_accessibility,
brown_library,https://library.brown.edu/libweb/dss.php,1,page_accessibility,
byu_library,https://lib.byu.edu/services/?categories=for-persons-with-disabilities,1,page_accessibility,
colorado_library,https://www.colorado.edu/libraries/services/accessibility-services,1,page_accessibility,
colostate_library,https://lib.colostate.edu/technology/assistive-technology/,1,page_accessibility,
columbia_library,https://library.columbia.edu/using-libraries/disability.html,1,page_accessibility,
cornell_library,https://www.library.cornell.edu/services/disability,1,page_accessibility,
dartmouth_library,https://www.library.dartmouth.edu/libraries-and-spaces/accessibility,1,page_accessibility,
duke_library,https://library.duke.edu/services/disabilities,1,page_accessibility,
emory_library,https://web.library.emory.edu/using-the-library/accessibility.html,1,page_accessibility,
fsu_library,https://www.lib.fsu.edu/accessibility,1,page_accessibility,
gatech_library,https://www.library.gatech.edu/accessibility,1,page_accessibility,
georgetown_library,https://www.library.georgetown.edu/disabilities,1,page_accessibility,
gwu_library,https://library.gwu.edu/about/facilities/disability-support/disability-support,1,page_accessibility,
harvard_library,https://library.harvard.edu/accessibility,1,page_accessibility,
hawaii_library,http://manoa.hawaii.edu/library/help/ada/,1,page_accessibility,
iastate_library,https://www.lib.iastate.edu/help-services/accessibility-services,1,page_accessibility,
illinois_library,https://guides.library.illinois.edu/usersdisabilities,1,page_accessibility,
indiana_library,https://libraries.indiana.edu/services/services-library-users-disabilities,1,page_accessibility,
jhu_library,http://ask.library.jhu.edu/faq/44617,1,page_accessibility,
kent_library,https://libguides.library.kent.edu/ada/s_r,1,page_accessibility,
ku_library,https://lib.ku.edu/services/ada,1,page_accessibility,
louisville_library,https://library.louisville.edu/ekstrom/accessibility,1,page_accessibility,
lsu_library,https://www.lib.lsu.edu/services/patrons-disabilities,1,page_accessibility,
mcgill,https://www.mcgill.ca/library/services/access,1,page_accessibility,
mcmaster_library,https://library.mcmaster.ca/spaces/las,1,page_accessibility,
miami_library,https://www.library.miami.edu/about/ada.html,1,page_accessibility,
missouri_library,https://libraryguides.missouri.edu/personswithdisabilities,1,page_accessibility,
mit_library,https://libguides.mit.edu/disabilities,1,page_accessibility,
msu_library,https://lib.msu.edu/general/accessibility/,1,page_accessibility,
ncsu_library,https://www.lib.ncsu.edu/accessibility-services,1,page_accessibility,
nd_library,https://library.nd.edu/accessibility,1,page_accessibility,
nw_library,https://www.library.northwestern.edu/visit/visitor-privileges/disability-services.html,1,page_accessibility,
nyu_library,http://library.nyu.edu/services/teaching-learning/disability-services/,1,page_accessibility,
ohio_library,https://www.ohio.edu/library/services/persons-disabilities,1,page_accessibility,
okstate_library,https://library.okstate.edu/using-the-library/access-for-persons-with-disabilities,1,page_accessibility,
osu_library,https://library.osu.edu/accessibility-resources,1,page_accessibility,
ou_library,https://libraries.ou.edu/content/services-patrons-disabilities,1,page_accessibility,
pitt_library,https://www.library.pitt.edu/persons-disabilities,1,page_accessibility,
princeton_library,https://library.princeton.edu/services/disabilities,1,page_accessibility,
psu_library,https://libraries.psu.edu/about/accessibility,1,page_accessibility,
queensu_library,https://library.queensu.ca/help-services/accessibility,1,page_accessibility,
rice_library,https://library.rice.edu/accessibility,1,page_accessibility,
rochester_library,https://www.library.rochester.edu/services/accessibility-services,1,page_accessibility,
rutgers_library,https://www.libraries.rutgers.edu/accessibility,1,page_accessibility,
sc_library,https://sc.edu/about/offices_and_divisions/university_libraries/about/locations/tcl/disability_access/index.php,1,page_accessibility,
scsb_library,https://www.library.ucsb.edu/disability-services,1,page_accessibility,
sfu_library,https://www.lib.sfu.ca/about/overview/services-you/disabled,1,page_accessibility,
siu_library,https://lib.siu.edu/services/disability-support.php,1,page_accessibility,
stonybrook_library,https://library.stonybrook.edu/services/access-services/accessibility/,1,page_accessibility,
syr_library,https://library.syr.edu/accessibility/index.php,1,page_accessibility,
tamu_library,https://library.tamu.edu/services/accessibility.html,1,page_accessibility,
temple_library,https://library.temple.edu/services/62,1,page_accessibility,
ttu_library,https://www.depts.ttu.edu/library/user-experience/disablity-resources.php,1,page_accessibility,
tulane_library,https://library.tulane.edu/services/computing-printing/Assistive-WorkStation,1,page_accessibility,
ua_library,https://www.lib.ua.edu/using-the-library/accessibility/,1,page_accessibility,
ualberta_library,https://www.library.ualberta.ca/services/accessibility-services,1,page_accessibility,
ubc_library,https://services.library.ubc.ca/facilities/disability-access-by-building/,1,page_accessibility,
uc,https://www.uc.edu/about/ucit/about/accessibility/eaccessibility-form.html,1,page_accessibility,
ucalgary_library,https://libanswers.ucalgary.ca/faq/198192,1,page_accessibility,
ucdavis_library,https://www.library.ucdavis.edu/service/services-patrons-disabilities/,1,page_accessibility,
uchicago_library,https://www.lib.uchicago.edu/research/help/infofor/accessibility/,1,page_accessibility,
uci_library,https://www.lib.uci.edu/accessibility,1,page_accessibility,
ucla_library,https://www.library.ucla.edu/use/access-privileges/disability-resources,1,page_accessibility,
ucr_library,https://library.ucr.edu/using-the-library/disability-services,1,page_accessibility,
ucsd_library,http://libraries.ucsd.edu/ask-us/persons-with-disabilities.html,1,page_accessibility,
udel_library,https://guides.lib.udel.edu/c.php?g=85328&p=548437,1,page_accessibility,
ufl_library,http://www.uflib.ufl.edu/accessibility/,1,page_accessibility,
uga_library,https://www.libs.uga.edu/accessibility,1,page_accessibility,
uh_library,https://libraries.uh.edu/services/accessibility/,1,page_accessibility,
uic_library,https://library.uic.edu/help/article/1955/use-accessibility-services,1,page_accessibility,
uiowa_library,http://www.lib.uiowa.edu/help/disabilities/,1,page_accessibility,
uky_library,http://libraries.uky.edu/Disability,1,page_accessibility,
umanitoba_library,https://libguides.lib.umanitoba.ca/accessibility,1,page_accessibility,
umass_library,https://www.library.umass.edu/services/disabilities/,1,page_accessibility,
umd_library,https://www.lib.umd.edu/services/disabilities,1,page_accessibility,
umich_library,https://www.lib.umich.edu/accessibility,1,page_accessibility,
umn_library,https://www.lib.umn.edu/services/access-lib,1,page_accessibility,
unc_library,https://library.unc.edu/services/disability-services/,1,page_accessibility,
unl_library,https://libraries.unl.edu/library-services-people-disabilities,1,page_accessibility,
unm_library,https://library.unm.edu/services/accessibility.php,1,page_accessibility,
uoguelph_library,https://www.lib.uoguelph.ca/accessibility,1,page_accessibility,
uoregon_library,https://library.uoregon.edu/library-accessibility,1,page_accessibility,
uottawa_library,https://biblio.uottawa.ca/en/services/accessibility,1,page_accessibility,
upenn_library,https://www.library.upenn.edu/about/access/accessibility,1,page_accessibility,
usask_library,https://library.usask.ca/use-the-library/services/aes-library.php,1,page_accessibility,
usc_library,https://libraries.usc.edu/accessibility-disability-services,1,page_accessibility,
utah_library,http://campusguides.lib.utah.edu/libraryaccessibility,1,page_accessibility,
utexas_library,https://www.lib.utexas.edu/about/policies/services-assistive,1,page_accessibility,
utk_library,https://www.lib.utk.edu/info/disabilities/,1,page_accessibility,
utoronto_library,https://onesearch.library.utoronto.ca/services-for-people-with-disabilities,1,page_accessibility,
uwaterloo_library,https://uwaterloo.ca/library/accessibility/,1,page_accessibility,
uwo_library,https://www.lib.uwo.ca/accessibility/index.html,1,page_accessibility,
vanderbilt_library,https://www.library.vanderbilt.edu/about/accessibility.php,1,page_accessibility,
vcu_library,https://www.library.vcu.edu/services/accessibility/,1,page_accessibility,
virginia_library,https://www.library.virginia.edu/services/accessibility-services/,1,page_accessibility,
washington_library,https://www.lib.washington.edu/services/accessibility,1,page_accessibility,
wayne_library,https://library.wayne.edu/info/accessibility/,1,page_accessibility,
wisc_library,https://www.library.wisc.edu/about/accessibility/,1,page_accessibility,
wsu_library,https://libraries.wsu.edu/accessibility,1,page_accessibility,
yale_library,https://web.library.yale.edu/services-persons-disabilities,1,page_accessibility,
yorku_library,https://www.library.yorku.ca/web/ask-services/accessibility-services/,1,page_accessibility,
tufts_library,https://www.library.tufts.edu/vet/,1,page_category,
tufts_library,https://ginnlibrary.tufts.edu/,2,page_category,
tufts_library,https://hirshlibrary.tufts.edu/,2,page_category,
uam_library,https://www.uam.mx/_serv_comunidad/bibliotecas.html,1,page_list,
aamu_library,https://alabamam.ent.sirsi.net/client/en_US/default/search/,2,search,
aamu_library,https://alabamam.ent.sirsi.net/client/en_US/default/search/results,3,search,
afit_library,https://w95020.eos-intl.net/W95020/OPAC/Search/AdvancedSearch.aspx,1,search,
aic,https://www.artic.edu/search,1,search,
aic_library,https://artic-primo.hosted.exlibrisgroup.com/primo-explore/search?vid=01ARTIC,1,search,
albany_library,https://search.library.albany.edu/discovery/search?vid=01SUNY_ALB:01SUNY_ALB,1,search,
albany_library,https://library.albany.edu/search/,1,search,
american,https://search.american.edu/s/search.html?collection=au-meta,1,search,
american_library,https://wrlc-amu.primo.exlibrisgroup.com/discovery/search?vid=01WRLC_AMU:prod,1,search,
americanantiquarian,https://www.americanantiquarian.org/addsearch-results,1,search,
americanantiquarian,https://catalog.mwa.org/vwebv/search,1,search,
amphilsoc,https://www.amphilsoc.org/search/node,1,search,
anahuac_library,https://anahuac.primo.exlibrisgroup.com/discovery/search?vid=52ANAHUAC_INST:UAMX,1,search,
apu_library,https://www.apu.edu/library/resources/databases/,1,search,
apu_library,"http://encore.apu.edu/iii/encore/plus/Home,/$Search.form.sdirect",1,search,
apu_library,http://patris.apu.edu/search/,1,search,
archives,https://search.archives.gov/search?query=test&submit=&utf8=&affiliate=national-archives,1,search,
arizona_library,https://arizona-primo.hosted.exlibrisgroup.com/primo-explore/search?vid=01UA,1,search,
astate_library,https://dbellis.library.astate.edu/vwebv/search,1,search,
astate_library,http://eds.a.ebscohost.com/eds/search/advanced?vid=0&sid=e71dd43d-b93a-4286-822f-a5a0c6fdf958%40sdc-v-sessmgr01,1,search,
astate_library,http://libguides.astate.edu/,1,search,
asu_library,https://libguides.asu.edu/,1,search,
asu_library,https://arizona-asu-primo.hosted.exlibrisgroup.com/primo-explore/search?vid=01ASU,1,search,
asurams_library,https://www.asurams.edu/search/,1,search,
asurams_library,https://galileo-usg-asu-primo.hosted.exlibrisgroup.com/primo-explore/search?vid=ASU_V1,1,search,
auburn_library,http://aubiecat.auburn.edu/,1,search,
auburn_library,http://catalog.lib.auburn.edu/,1,search,
auburn_library,http://libguides.auburn.edu/,1,search,
auburn_library,https://eds.a.ebscohost.com/,1,search,
auc_library,https://auctr.on.worldcat.org/search,1,search,
auraria_library,https://library.auraria.edu/search/site,1,search,
auraria_library,https://auraria.summon.serialssolutions.com/,1,search,
auraria_library,https://library.auraria.edu/databases,1,search,
carli,https://www.carli.illinois.edu/search/,1,search,
crl,http://catalog.crl.edu/search/,1,search,
getty,https://www.getty.edu/search/museumed/results,1,search,
getty,https://www.getty.edu/art/collection/search/,1,search,
getty,https://www.getty.edu/search/gci/,1,search,
getty,https://www.getty.edu/search/global/,1,search,
getty_library,https://search.getty.edu/gateway/search,1,search,
getty_library,https://primo.getty.edu/primo-explore/search,1,search,
pitt_library,https://www.library.pitt.edu/search/node,1,search,
pitt_library,https://pitt.libguides.com/srch.php,1,search,
pitt_library,https://pitt.summon.serialssolutions.com/search,1,search,
pitt_library,https://pittcat.pitt.edu/vwebv/search,1,search,
pitt_library,https://rt4rf9qn2y.search.serialssolutions.com/,1,search,
sil,http://collections.si.edu/search/,1,search,
stanford_library,https://searchworks.stanford.edu/catalog?f%5Bcollection_type%5D%5B%5D=Digital+Collection,1,search,
tufts_library,http://library.tufts.edu/,1,search,
tufts_library,https://www.library.tufts.edu/,1,search,
yale_library,http://findit.library.yale.edu/,1,search,
yale_library,https://britishart.yale.edu/collections/search,1,search,